8903,oulc,,,ULCER,,Sections show an ulcer with a fibrinopurulent exudate.,88305,,,,,,,,,,
8904,oas,,,CONSISTENT WITH APHTHOUS STOMATITIS,"While nonspecific, the findings are consistent with an aphthous ulcer in the appropriate clinical context.",Sections show an ulcer with a fibrinopurulent exudate.,88305,,,,,,,,,,
8905,oucwt,,,SHALLOW ULCERATION CONSISTENT WITH TRAUMA,"While nonspecific, the findings would be consistent with prior irritation or external trauma at this site.",Sections show mucosal ulceration with a fibrinopurulent exudate.,88305,,,,,,,,,,
8906,obeh,,,CONSISTENT WITH BEHCET'S DISEASE,"While nonspecific, the findings are consistent with Behcet's disease in the appropriate clinical context.",Sections show an ulcer with a fibrinopurulent exudate.,88305,,,,,,,,,,
8907,utug,,,CONSISTENT WITH TRAUMATIC ULCERATIVE GRANULOMA,,"Sections show an ulcer with a fibrinopurulent exudate and an underlying infiltrate of lymphocytes, plasma cells, histiocytes, and eosinophils.",88305,,,,,,,,,,
8908,spap,,,SQUAMOUS PAPILLOMA,,Sections show an exophytic mucosal lesion with papillomatous epithelial hyperplasia.,88305,,,,,,,,,,
8909,ovv,,,VERRUCA VULGARIS,,"Sections show papillomatosis, hyperkeratosis, tiers of parakeratosis, and hypergranulosis.",88305,,,,,,,,,,
8910,oca,,,CONDYLOMA ACUMINATUM,,Sections show papillomatosis with bulbous rete ridges and koilocytosis.,88305,,,,,,,,,,
8911,ogcf,,,GIANT CELL FIBROMA,,Sections show acanthosis with scattered stellate and multinucleate cells in the superficial submucosa.,88305,,,,,,,,,,
8912,olip,,,LIPOMA,,Sections show mature adipose tissue in the submucosa.,88305,,,,,,,,,,
8913,mlsar,,,ATYPICAL LIPOMATOUS TUMOR/ WELL-DIFFERENTIATED LIPOSARCOMA,,"Sections show an adipocytic tumor with variation in adipocyte size and shape, enlarged hyperchromatic nuclei and atypical stromal cells within widened fibrous septa.",88305,,,,,,,,,,
8914,dafh,,,DENTURE-ASSOCIATED FIBROUS HYPERPLASIA,,"Sections show submucosal fibrosis with vascularization, and epithelial hyperplasia.",88305,,,,,,,,,,
8915,mlch,,,LOBULAR CAPILLARY HEMANGIOMA (PYOGENIC GRANULOMA),,Sections show thin-walled capillaries arranged in lobules within the submucosa.,88305,,,,,,,,,,
8916,posf,,,PERIPHERAL OSSIFYING FIBROMA,,"Sections show an unencapsulated proliferation of plump fibroblastic cells with vesicular nuclei and admixed lamellar and woven bone, and osteoid.",88305,,,,,,,,,,
8917,pgcg,,,PERIPHERAL GIANT CELL GRANULOMA,,"Sections show an unencapsulated proliferation of osteoclast-like giant cells and mononuclear cells within a vascularized stroma with hemosiderin, separated from the overlying epithelium by a Grenz zone.",88305,,,,,,,,,,
8918,paru,,,PARULIS,,"Sections show a nodular area of granulation tissue in the submucosa, with acute and chronic inflammation.",88305,,,,,,,,,,
8919,podf,,,PERIPHERAL ODONTOGENIC FIBROMA,,"Sections show a proliferation of collagenous fibrous tissue within the submucosa, with nests of odontogenic epithelium.",88305,,,,,,,,,,
8920,ogc,,,GINGIVAL CYST,,Sections show a cyst lined by low cuboidal to squamous non-keratinized epithelium.,88304,,,,,,,,,,
8921,ogh,,,GINGIVAL HYPERPLASIA,,"Sections show a proliferation of fibrous tissue and ground substance with variable hyperplasia of fibroblasts, and overlying acanthosis with parakeratosis.",88305,,,,,,,,,,
8922,mvar,,,VARIX,,Sections show dilatation of an endothelial-lined blood vessel with a very thin muscular wall.,88305,,,,,,,,,,
8923,ofeh,,,FOCAL EPITHELIAL HYPERPLASIA (HECK'S DISEASE),,"Sections show acanthosis, mild hyperkeratosis, anastomosis of rete ridges, and degenerate keratinocyte nuclei with clumped chromatin (mitosoid bodies).",88305,,,,,,,,,,
8924,olp,,,LICHEN PLANUS,,"Sections show acanthosis, hyperkeratosis with variable parakeratosis, hypergranulosis, dyskeratosis, and a band-like lymphocytic infiltrate.",88305,,,,,,,,,,
8925,opcgs,,,PLASMA CELL GINGIVOSTOMATITIS,,"Sections show psoriasiform hyperplasia, spongiosis, pustulation, thinning of the suprapapillary epithelium, and numerous submucosal plasma cells.",88305,,,,,,,,,,
8926,oog,,,OROFACIAL GRANULOMATOSIS,,Sections show submucosal non-necrotizing granulomas.,88305,,,,,,,,,,
8927,ocd,,,ORAL CROHN'S DISEASE,,Sections show submucosal non-necrotizing granulomas.,88305,,,,,,,,,,
8928,ommp,,,MUCOUS MEMBRANE PEMPHIGOID,,Sections show separation at the junction of the mucosa and submucosa with a submucosal lymphoplasmcytic infiltrate.,88305,,,,,,,,,,
8929,opem,,,PEMPHIGUS,,Sections show suprabasilar acantholysis and clefting.,88305,,,,,,,,,,
8930,opnp,,,PARANEOPLASTIC PEMPHIGUS,,"Sections show suprabasilar acantholysis, dyskeratosis and vacuolar interface change.",88305,,,,,,,,,,
8931,oliga,,,LINEAR IgA DISEASE,,Sections show a submucosal blister with variable numbers of eosinophils and neutrophils.,88305,,,,,,,,,,
8932,odh,,,DERMATITIS HERPETIFORMIS,,Sections show neutrophil microabscesses and focal separation at the junction of the mucosa and submucosa.,88305,,,,,,,,,,
8933,oeba,,,EPIDERMOLYSIS BULLOSA ACQUISITA,,Sections show a submucosal blister.,88305,,,,,,,,,,
8934,ole,,,LUPUS ERYTHEMATOSUS,,"Sections show hyperkeratosis, vacuolar interface change and a submucosal chronic inflammatory infiltrate.",88305,,,,,,,,,,
8935,osia,,,SIALOLITHIASIS,,Sections show an eosinophilic calculus within a dilated salivary duct.,88305,,,,,,,,,,
8936,onsm,,,NECROTIZING SIALOMETAPLASIA,,Sections show lobules of salivary gland tissue with infarction and prominent squamous metaplasia.,88305,,,,,,,,,,
8937,ons,,,NICOTINIC STOMATITIS,,Sections show hyperkeratosis and acanthosis with an underlying salivary duct demonstrating squamous metaplasia and surrounded by lymphoplasmacytic inflammation.,88305,,,,,,,,,,
8938,ocg,,,CHELITIS GLANDULARIS,,Sections show dilation and metaplasia of salivary ducts with surrounding acute and chronic inflammation.,88305,,,,,,,,,,
8939,opa,,,PLEOMORPHIC ADENOMA,,Sections show a well-circumscribed tumor composed of benign-appearing glandular elements with an associated chrondromyxoid to hyalinized stroma.,88305,,,,,,,,,,
8940,ocana,,,CANALICUAR ADENOMA,,Sections show an encapsulated tumor composed of basaloid cells arranged in anastomosing trabeculae with a myxoid vascular stroma.,88305,,,,,,,,,,
8941,omec,,,MUCOEPIDERMOID CARCINOMA,,Sections show an infiltrative tumor composed of ductal and cystic structures demonstrating foci of squamous differentiation with scattered mucous cells.,88305,,,,,,,,,,
8942,oplga,,,POLYMORPHOUS LOW-GRADE ADENOCARCINOMA,,"Sections show a well-circumscribed unencapsulated tumor composed of bland-appearing cells demonstrating solid, ductal, cribriform, and cystic architectural features.",88305,,,,,,,,,,
8943,oacc,,,ADENOID CYSTIC CARCINOMA,,"Sections show an infiltrative tumor composed of atypical cells demonstrating areas of cribriform, trabecular and solid architecture.",88305,,,,,,,,,,
8944,oidp,,,INTRADUCTAL PAPILLOMA,,Sections show an intraductal papillary proliferation lined by columnal epithelium with scattered mucous cells.,88305,,,,,,,,,,
8945,oip,,,INVERTED PAPILLOMA,,Sections show an endophytic proliferation of papillary columnar epithelium forming large lobular structures with crypts.,88305,,,,,,,,,,
8946,oleuk,,,CONSISTENT WITH LEUKOPLAKIA,,"Sections show hyperkeratosis, acanthosis and submucosal chronic inflammation.",88305,,,,,,,,,,
8947,opvl,,,CONSISTENT WITH PROLIFERATIVE VERRUCOUS LEUKOPLAKIA,,"Sections show acanthosis, hyperkeratosis, papillomatosis, and variable cytologic atypia.",88305,,,,,,,,,,
8948,osmi,,,SQUAMOUS MUCOSA WITH MILD DYSPLASIA,,Sections show keratinocytic atypia limited to the lower third of the mucosa.,88305,,,,,,,,,,
8949,osmo,,,SQUAMOUS MUCOSA WITH MODERATE DYSPLASIA,,Sections show keratinocytic atypia involving the lower two thids of the mucosa.,88305,,,,,,,,,,
8950,ossev,,,SQUAMOUS MUCOSA WITH SEVERE DYSPLASIA (CARCINOMA IN SITU),,Sections show full thickness keratinocytic atypia of the squamous mucosa.,88305,,,,,,,,,,
8951,osmf,,,SUBMUCOUS FIBROSIS,,"Sections show hyperkeratosis, mucosal atrophy with loss of the rete ridge architecture, submucosal edema, vascular dilation, and chronic inflammation. There is thickening of the submucosal collagen bundles.",88305,,,,,,,,,,
8952,osccw,,,"SQUAMOUS CELL CARCINOMA, WELL DIFFERENTIATED",,Sections show an invasive tumor composed of mildly atypical epithelial cells demonstrating prominent squamous differentiation.,88305,,,,,,,,,,
8953,osccm,,,"SQUAMOUS CELL CARCINOMA, MODERATELY DIFFERENTIATED",,Sections show an invasive tumor composed of moderately atypical epithelial cells demonstrating areas of squamous differentiation.,88305,,,,,,,,,,
8954,osccp,,,"SQUAMOUS CELL CARCINOMA, POORLY DIFFERENTIATED",,Sections show an invasive tumor composed of markedly atypical epithelial cells demonstrating rare foci of squamous differentiation.,88305,,,,,,,,,,
8955,osarc,,,SARCOMATOID CARCINOMA,,Sections show a biphasic tumor composed of malignant-appearing epithelial and mesenchymal components.,88305,,,,,,,,,,
8956,obscc,,,BASALOID SQUAMOUS CELL CARCINOMA,,Sections show a well to moderately differentiated squamous cell carcinoma with a coexistent proliferation of basaloid cells.,88305,,,,,,,,,,
8957,oascc,,,ADENOID SQUAMOUS CELL CARCINOMA,,Sections show an infiltrative tumor composed of squamous cells with foci of pseudoglandular change.,88305,,,,,,,,,,
8958,oasc,,,ADENOSQUAMOUS CARCINOMA,,Sections show a biphasic tumor composed of moderately to poorly differentiated squamous cell carcinoma and a mucin-producing adenocarcinoma.,88305,,,,,,,,,,
8959,ovc,,,VERRUCOUS CARCINOMA,,Sections show an endophytic proliferation of mildly atypical squamous epithelium with a broadly invasive front.,88305,,,,,,,,,,
8960,ocan,,,CANDIDIASIS,,Sections show intracorneal fungal forms.,88305,,,,,,,,,,
8961,opsyp,,,"SYPHILIS, PRIMARY",,Sections show a plasma cell-rich submucosal infiltrate with focal ulceration.,88305,,,,,,,,,,
8962,ossyp,,,"SYPHILIS, SECONDARY",,Sections show a plasma cell-rich submucosal infiltrate.,88305,,,,,,,,,,
8963,omyci,,,MYCOBACTERIAL INFECTION,,"Sections show a submucosal granulomatous infiltrate with scattered acid-fast organisms, highlighted on  a Fite stain.","88305, 88312",,,,,,,,,,
8964,oomm,,,ORAL MELANOTIC MACULE,,Sections show hyperpigmentation of basal keratinocytes.,88305,,,,,,,,,,
8965,ojn,,,JUNCTIONAL NEVUS,,Sections show a nested junctional proliferation of nevomelanocytes.,88305,,,,,,,,,,
8966,ocn,,,COMPOUND NEVUS,,"Sections show a compound proliferation of nevomelanocytes disposed in nests, with maturation.",88305,,,,,,,,,,
8967,osmn,,,SUBMUCOSAL NEVUS,,"Sections show a submucosal proliferation of nevomelanocytes, disposed in nests, with maturation.",88305,,,,,,,,,,
8968,omm,,,MELANOMA/-/ /-/Type: ***/-/Tumor (Breslow) thickness (mm): ***/-/Anatomic level of invasion (Clark level): ***/-/Ulceration: ***/-/Dermal mitotic rate (mitoses/mm2): ***/-/Microsatellitosis: ***/-/Vertical growth phase: ***/-/Regression: ***/-/Angiolymphatic invasion: ***/-/Neurotropism: ***/-/Tumor infiltrating lymphocytes: ***/-/Precursor lesion: ***/-/Pathologic stage: T*** N*** M***,Final prognostic attributes await examination of the combined biopsy and re-excision specimens.,"Sections show a compound proliferation of atypical melanocytes demonstrating junctional confluence and pagetoid spread, invasion of the submucosa with absence of  maturation.",88305,,,,,,,,,,
8969,omis,,,MELANOMA IN SITU,Pathologic stage: pTis.,Sections show a lentiginous and poorly nested junctional proliferation of atypical melanocytes demonstrating confluence and pagetoid spread.,88305,,,,,,,,,,
8970,ogct,,,GRANULAR CELL TUMOR,,Sections show a proliferation of polygonal to epithelioid cells with prominent granular cytoplasm.,88305,,,,,,,,,,
8971,oemct,,,ECTOMESENCHYMAL CHONDROMYXOID TUMOR,,"Sections show a well-circumscribed unencapsulated lobular proliferation of tumor cells arranged in sheets, strands and cords in a chondromyxoid stroma with cleft-like spaces.",88305,,,,,,,,,,
8972,csp,,,SQUAMOUS CELL PAPILLOMA (CONJUNCTIVAL SQUAMOUS PAPILLOMA),,Sections show papillomatous fronds of nonkeratinized squamous epithelium with central fibrovascular cores.,88305,,,,,,,,,,
8973,inpap,,,INVERTED PAPILLOMA,,"Sections show lobules of proliferating nonkeratinized, noninflamed epithelium containing scattered goblet cells, invaginating into the underlying connective tissue stroma.",88305,,,,,,,,,,
8974,reh,,,REACTIVE EPITHELIAL HYPERPLASIA,,"Sections show acanthosis and hyperkeratosis, with chronic inflammation in the underlying stroma.",88305,,,,,,,,,,
8975,cka,,,KERATOACANTHOMA,,"Sections show endophytic epithelial hyperplasia of the conjunctiva, with keratin filled pseudocyst, hyperkeratosis and parakeratosis.",88305,,,,,,,,,,
8976,chbid,,,HEREDITARY BENIGN INTRAEPITHELIAL DYSKERATOSIS,,"Sections show acanthosis, prominent dyskeratosis in the surface and deep conjunctival epithelium, and dense chronic inflammation in the underlying stroma. The basement membrane is intact.",88305,,,,,,,,,,
8977,dacry,,,DACRYOADENOMA,,Sections show a proliferation of benign epithelium forming glandular lobules.,88305,,,,,,,,,,
8978,onco,,,ONCOCYTOMA (OXYPHILIC CELL ADENOMA),,Sections show large epithelial cells with abundant eosinophilic granular cytoplasm arranged in nest and cords.,88305,,,,,,,,,,
8979,cec,,,CONJUNCTIVAL EPITHELIAL CYST,,Sections show a cystic lesion lined by conjunctival epithelium.,88305,,,,,,,,,,
8980,kplaq,,,KERATOTIC PLAQUE,,"Sections show hyperkeratosis and acanthosis of the conjunctival epithelium, without dyskeratosis.",88305,,,,,,,,,,
8981,cak,,,ACTINIC KERATOSIS,,"Sections show hyperkeratosis, focal parakeratosis and acanthosis with minimal epithelial atypia.",88305,,,,,,,,,,
8982,ossn,,,"OCULAR SURFACE SQUAMOUS NEOPLASIA, WITH *** (MILD/MODERATE/SEVERE) DYSPLASIA",,Sections show conjunctival tissue with *** (mild/moderate/severe) dysplasia of the epithelium.,88305,,,,,,,,,,
8983,ccis,,,"OCULAR SURFACE SQUAMOUS NEOPLASIA, CARCINOMA IN SITU",,Sections show full thickness squamous atypia with dysmaturation of the conjunctival epithelium.,88305,,,,,,,,,,
8984,cscc,,,"INVASIVE SQUAMOUS CELL CARCINOMA, *** DIFFERENTIATED",,"Sections show atypical squamous cells emanating from the conjunctival epithelium, with invasion through the basement membrane into the subepithelial conjunctival tissue.",88305,,,,,,,,,,
8985,cjn,,,CONJUNCTIVAL JUNCTIONAL NEVUS,,Sections show nests of melanocytes in the basal layer of the epithelium.,88305,,,,,,,,,,
8986,ccn,,,CONJUNCTIVAL COMPOUND NEVUS,,Sections show nests of melanocytes in the basal layer of the epithelium and in the substantia propria.,88305,,,,,,,,,,
8987,csn,,,CONJUNCTIVAL SUBEPITHELIAL NEVUS,,Comment: Sections show nests of melanocytes in substantia propria.,88305,,,,,,,,,,
8988,csptz,,,CONJUNCTIVAL SPITZ NEVUS,,Sections show a symmetrical proliferation of spindled melanocytes in fascicles uniformly arranged and oriented perpendicularly to the epithelial surface.,88305,,,,,,,,,,
8989,conbn,,,CONJUNCTIVAL BLUE NEVUS,,Sections show pigmented dendritic melanocytes in the substantia propria.,88305,,,,,,,,,,
8990,ijcn,,,INFLAMED JUVENILE CONJUNCTIVAL NEVUS,,Sections show nests of melanocytes in the basal layer of the epithelium and in the substantia propria with underlying inflammatory infiltrate composed of lymphocytes and eosinophils.,88305,,,,,,,,,,
8991,cacp,,,COMPLEXION-ASSOCIATED CONJUNCTIVAL PIGMENTATION,,Sections show hyperpigmentation of the conjunctival epithelium.,88305,,,,,,,,,,
8992,comel,,,CONGENITAL MELANOSIS OCULI (CONGENITAL OCULAR MELANOCYTOSIS),,Sections show pigmented dendritic melanocytes within the episcleral and scleral tissues.,88305,,,,,,,,,,
8993,pam,,,"CONJUNCTIVAL PRIMARY ACQUIRED MELANOSIS, WITHOUT ATYPIA",,Sections show epithelial pigmentation and melanocytic hyperplasia without atypia.,88305,,,,,,,,,,
8994,pama,,,"CONJUNCTIVAL PRIMARY ACQUIRED MELANOSIS, WITH ATYPIA",,Sections show a proliferation of atypical melanocytes distributed along the epithelial basement membrane.,88305,,,,,,,,,,
8995,pamis,,,CONJUNCTIVAL PRIMARY ACQUIRED MELANOSIS WITH ATYPIA/CONJUNCTIVAL MELANOMA IN SITU,"Although nests of melanocytes protrude into the substantia propria, no definite invasion is identified.  Pathologic stage: pTis.",Sections show a proliferation of atypical melanocytes distributed along the epithelial basement membrane with confluence.,88305,,,,,,,,,,
8996,cmm,,,CONJUNCTIVAL MELANOMA. /-/ /-/Type: ***/-/Tumor (Breslow) thickness (mm): ***/-/Anatomic level of invasion (Clark level): ***/-/Ulceration: ***/-/Dermal mitotic rate (mitoses/mm2): ***/-/Microsatellitosis: ***/-/Vertical growth phase: ***/-/Regression: ***/-/Angiolymphatic invasion: ***/-/Neurotropism: ***/-/Tumor infiltrating lymphocytes: ***/-/Precursor lesion: ***/-/Pathologic stage: pT*** pN*** pM***,Final prognostic attributes await examination of the combined biopsy and re-excision specimens.,Sections show a proliferation of atypical melanocytes in the conjunctival epithelium and in the underlying substantia propria.,88305,,,,,,,,,,
8997,cpg,,,LOBULAR CAPILLARY HEMANGIOMA (PYOGENIC GRANULOMA),,Sections show a proliferation of small capillary-sized blood vessels associated with granulation tissue and chronic inflammation.,88305,,,,,,,,,,
8998,cch,,,CAPILLARY HEMANGIOMA,,Sections show a proliferation of small capillary channels lined by endothelial cells.,88305,,,,,,,,,,
8999,ccavh,,,CAVERNOUS HEMANGIOMA,,"Sections show a proliferation of large, blood-filled spaces lined by endothelial cells separated by fibrous septa.",88305,,,,,,,,,,
9000,cvar,,,VARIX,,Sections show thin-walled dilated venous channels within the conjunctival stroma.,88305,,,,,,,,,,
9001,crh,,,CONJUNCTIVAL RACEMOSE HEMANGIOMA,,Sections show a proliferation of dilated arteries and veins in the conjunctival stroma.,88305,,,,,,,,,,
9002,cks,,,KAPOSI’S SARCOMA,,"Sections show a proliferation of spindled endothelial cells, well formed capillary channels, and vascular slits containing blood.",88305,,,,,,,,,,
9003,clymp,,,LYMPHANGIECTASIA,,Sections show ectactic dilated lymphatics surrounded by patchy chronic inflammation.,88305,,,,,,,,,,
9004,clyma,,,CONJUNCTIVAL LYMPHANGIOMA,,"Sections show dilated lymphatic channels lined by flattened endothelium and separated by thin walls, associated with underlying chronic inflammation.",88305,,,,,,,,,,
9005,cofib,,,CONJUNCTIVAL FIBROMA,,"Sections show a proliferation of spindle cells in the conjunctival stroma, composed of compact fibroblasts within a collagenous matrix.",88305,,,,,,,,,,
9006,cbfh,,,BENIGN FIBROUS HISTIOCYTOMA,,Sections show an admixture of spindled fibroblasts arranged in a storiform pattern and lipid-laden histiocytes.,88305,,,,,,,,,,
9007,cafx,,,ATYPICAL FIBROXANTHOMA,,Sections show a cellular proliferation of markedly atypical spindled fibrohistiocytoid cells within the substantia propria.,88305,,,,,,,,,,
9008,cpus,,,PLEOMORPHIC UNCLASSIFIED SARCOMA (FORMERLY KNOWN AS MALIGNANT FIBROUS HISTIOCYTOMA),,"Sections show a cellular proliferation of markedly atypical spindled fibrohistiocytoid cells in the conjunctival stroma, associated with numerous mitotic figures and multinucleated giant cells.",88305,,,,,,,,,,
9009,cnodf,,,NODULAR FASCIITIS,,Sections show cellular nodular proliferation composed of spindled fibroblasts dispersed in haphazard array. Intercellular myxoid ground substance is interspersed with slitlike vascular spaces and an infiltrate of chronic inflammatory cells.,88305,,,,,,,,,,
9010,cnf,,,NEUROFIBROMA,,Sections show a proliferation of delicate spindled cells within a stroma of wavy collagen fibers.,88305,,,,,,,,,,
9011,cschw,,,SCHWANNOMA,,Sections show an encapsulated nodule composed of Antoni A (cellular monomorphic spindled cells in fascicles) and Antoni B (hypocellular myxoid stroma with irregularly scattered spindled cells) areas.,88305,,,,,,,,,,
9012,cogct,,,GRANULAR CELL TUMOR,,Sections show groups of cells with abundant granular eosinophilic cytoplasm and small nuclei.,88305,,,,,,,,,,
9013,cxan,,,XANTHOMA,,Sections show a proliferation of cells with foamy cytoplasm associated with chronic inflammation.,88305,,,,,,,,,,
9014,cxg,,,XANTHOGRANULOMA,,"Sections show an admixture of lipidized histiocytes and Touton giant cells associated with lymphocytes, plasma cells and eosinophils.",88305,,,,,,,,,,
9015,crhc,,,RETICULOHISTIOCYTOMA,,Sections show a proliferation of large mononuclear cells and scattered multinucleated cells with eosinophilic ground glass cytoplasm and large nuclei.,88305,,,,,,,,,,
9016,cmyx,,,CONJUNCTIVAL MYXOMA,,Sections show a well-circumscribed tumor in the substantia propria covered by conjunctival epithelium. The neoplasm is composed of stellate spindled cells associated with a myxoid stroma.,88305,,,,,,,,,,
9017,crhab,,,"RHABDOMYOSARCOMA, *** TYPE",,"Sections show a cellular proliferation of round to spindled cells within a loose myxoid stroma, with condensation of cells around vessels focally. Scattered cells demonstrate densely eosinophilic cytoplasm. Immunohistochemical stains reveal that the tumor cells are positive for desmin, myogenin (Myf4) and MyoD1.",88305,,,,,,,,,,
9018,lipc,,,LIPOMA,,Sections show a proliferation of adposites associated with fibrous septa.,88305,,,,,,,,,,
9019,clsar,,,LIPOSARCOMA,,Sections show a proliferation of pleomorphic adipocytes adjacent to fibrous septa.,88305,,,,,,,,,,
9020,clym,,,"CONJUNCTIVAL INVOLVEMENT BY LYMPHOMA, *** TYPE",*** lymphoma can be primary to the conjunctiva or secondary. Clinopathologic correlation is recommended to evaluate for underlying systemic disease.,Sections show an infiltration of atypical lymphoid cells in the substantia propria. Immunohistochemical stains reveal that the neoplastic cells are positive for *** and are negative for ***.,88305,,,,,,,,,,
9021,cleuk,,,CONJUNCTIVAL INVOLVEMENT BY LEUKEMIA,"Clinicopathologic correlation, including with bone marrow findings and other hematologic parameters, is recommended for definitive subclassification and prognostication.",Sections show a monomorphic infiltrate of atypical monocytoid cells in the substantia propria. Immunohistochemical stains reveal that the neoplastic cells are positive for *** and are negative for ***.,88305,,,,,,,,,,
9022,cdoid,,,DERMOID,,Sections show dense fibrous tissue with dermal elements covered by stratified squamous epithelium.,88305,,,,,,,,,,
9023,cdlip,,,DERMOLIPOMA,,Sections show dense collagen tissue and abundant adipose tissue with overlying stratified squamous epithelium.,88305,,,,,,,,,,
9024,ochor,,,OSSEOUS CHORISTOMA,,"Sections show mature, compact bone surrounded by connective tissue.",88305,,,,,,,,,,
9025,lchor,,,LACRIMAL GLAND CHORISTOMA,,Sections show lacrimal gland tissue in the conjunctival stroma.,88305,,,,,,,,,,
9026,cchor,,,COMPLEX CHORISTOMA,,Sections show a combination of ectopic tissues in the conjunctival stroma.,88305,,,,,,,,,,
9027,arad,,,CONSISTENT WITH ACUTE RADIATION DERMATITIS,The features may overlap with those seen in GVHD and some drug eruptions.,"Sections show epidermal and adnexal epithelial necrosis, spongiosis, and intracellular edema with hydropic degeneration of the epidermal and adnexal epithelial basilar layers and epidermal vesiculation. The dermis is edematous with fibrin deposition and it contains a mixed inflammatory cell infiltrate with lymphocytes, histiocytes, plasma cells, and eosinophils. Dermal blood vessels display thrombosis and ectasia.",88305,,,,,,,,,,
9028,ehds,,,SKIN BIOPSY WITH NO SIGNIFICANT PATHOLOGIC ABNORMALITIES BY LIGHT MICROSCOPY (please see comment),"The diagnosis of Ehlers-Danlos syndrome is essentially a clinical/molecular one, as the findings on H&E are essentially those of normal skin (as is seen in this biopsy). Correlation with clinical findings and molecular testing is essential for definitive diagnosis of Ehlers-Danlos.",Sections show epidermis and dermis with no significant pathologic changes.,88305,,,,,,,,,,
9029,elsma,,,ELASTOMA (ELASTIC TISSUE NEVUS),Elastic tissue nevi can occur sporadically or in the setting of Buschke-Ollendorf syndrome (particularly when multiple).,"Sections show increased dermal elastic tissue, highlighted in elastic stain sections, and slightly thickened dermal collagen fibers.",88305,,,,,,,,,,
9030,fdh1,,,CONSISTENT WITH FOCAL DERMAL HYPOPLASIA SYNDROME (GOLTZ SYNDROME),"The morphologic findings, while not specific, are consistent with the fatty lesions seen in focal dermal hypoplasia syndrome in the appropriate clinical context.","Sections show a markedly hypoplastic dermis with diminished, thinned collagen bundles and reduced elastic tissue with fatty replacement.  Superficial dermal adipose tissue is present, and adnexa are reduced in density and are present superficially within the dermis.",88305,,,,,,,,,,
9031,fdh2,,,CONSISTENT WITH FOCAL DERMAL HYPOPLASIA SYNDROME (GOLTZ SYNDROME),"The morphologic findings, while not specific, are consistent with the verrucous lesions seen in focal dermal hypoplasia syndrome in the appropriate clinical context.","Section show hyperkeratosis with papillomatous epidermal hyperplasia.  The dermis is thinned and atrophic, with fine attenuated collagen fibers, increased vascularity, and patchy fatty replacement.",88305,,,,,,,,,,
9032,hivex,,,CONSISTENT WITH ACUTE HUMAN IMMUNODEFICIENCY VIRUS (HIV) EXANTHEM,The histologic findings support the above diagnosis in the appropriate clinical context.,"Sections show confluent epidermal parakeratosis, and keratinocyte necrosis with satellite lymphocytes. There is basal layer vacuolar change with keratinocyte ballooning degeneration, exocytosis, upper dermal colloid bodies and pigment incontinence.",88305,,,,,,,,,,
9033,hivkw,,,CONSISTENT WITH HUMAN IMMUNODEFICIENCY VIRUS-ASSOCIATED KAWASAKI-LIKE SYNDROME,The histologic findings support the above diagnosis in the appropriate clinical context.,"Sections show superficial dermal perivascular inflammation with lymphocytes, neutrophils and plasma cells and vessel wall inflammation, necrosis and thrombosis involving the superficial vascular plexus.",88305,,,,,,,,,,
9034,hivpe,,,CONSISTENT WITH HUMAN IMMUNODEFICIENCY VIRUS-ASSOCIATED PRURITIC PAPULAR ERUPTION,The histologic findings support the above diagnosis in the appropriate clinical context.,"Sections show a superficial and deep perivascular, perifollicular, perieccrine and interstitial infiltrate of lymphocytes and eosinophils with extension into the sub-cutis, and epidermal hyperplasia.",88305,,,,,,,,,,
9035,hivsd,,,CONSISTENT WITH HUMAN IMMUNODEFICIENCY VIRUS-ASSOCIATED SEBORRHEIC DERMATITIS,The histologic findings support the above diagnosis in the appropriate clinical context.,"Sections show acanthosis with peri-ostial parakeratosis, mild spongiosis, and patchy keratinocyte necrosis. There is an associated superficial dermal perivascular lymphoid infiltrate with plasma cells.",88305,,,,,,,,,,
9036,lfe,,,LINEAR FOCAL ELASTOSIS (ELASTOTIC STRIAE),,"Sections show increased, fragmented and wavy elastic fibers in the reticular dermis, highlighted in elastic stain sections. No calcification is seen in Von Kossa stain sections. The epidermis and dermal collagen are unremarkable.",88305,,,,,,,,,,
9037,lode,,,CONSISTENT WITH LATE-ONSET FOCAL DERMAL ELASTOSIS,The lack of morphologically atypical elastic fibers and lack of calcification support the above diagnosis and are against pseudoxanthoma elasticum.,"Sections show increased density of morphologically normal appearing elastic fibers, highlighted in elastic stain sections, in the mid to deep dermis. No calcification is seen in Von Kossa stained sections.",88305,,,,,,,,,,
9038,mdel,,,MID-DERMAL ELASTOLYSIS,,Sections show a mild perivascular lymphocytic infiltrate with occasional histiocytes with elastophagocytosis. The mid-dermal collagen is slightly thickened with orientation parallel to the epidermis.  Loss of mid-reticular dermal elastic fibers is illustrated in elastic stain sections.,88305,,,,,,,,,,
9039,peas,,,PERIFOLLICULAR ELASTOLYSIS/ANETODERMA-LIKE SCAR,Most occurrences of these lesions are thought to represent post-acne scarring.,"Sections show perifollicular elastic tissue loss, highlighted in elastic stain sections. The follicle is otherwise unremarkable.",88305,,,,,,,,,,
9040,pelx,,,NEVUS ANELASTICUS (PAPULAR ELASTORRHEXIS),The histologic differential diagnosis may include eruptive collagenoma.,"Sections show homogenized dermal collagen, and elastic fiber fragmentation and diminution (highlighted in elastic stain sections).",88305,,,,,,,,,,
